,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
0,26d4ebb9a6693d71077f86794f28f1480db6d096c95ecbbe0e72a6c051bddcd8,3182.0895637458943,1156.6457922603304,988.7011766728231,961.0843579444808,882.5949578642038,795.3797175917467,737.9819241871595,696.2031007986612,670.996186403926,607.3105593567698,579.3931186581874,478.42006353937677,448.08484363418677,378.19094161498975,283.79697398895485,270.4648743070859,2.2592966008023752e-13,2.2592966008023752e-13,2.2592966008023752e-13,2.2592966008023752e-13,2.2592966008023752e-13,2.2592966008023752e-13,2.2592966008023752e-13,2.2592966008023752e-13,2.2592966008023752e-13,2.2592966008023752e-13,2.2592966008023752e-13,2.2592966008023752e-13,2.2592966008023752e-13,2.2592966008023752e-13,2.2592966008023752e-13,1.4760477093326583e-13
1,09d9558a9fdfadb98af12f8af01344ad07ef959032eb8e20a8b0a4073bcdccf5,2853.406647025049,1135.8801206205862,1033.5468118266656,976.5541922026133,882.0633309837679,831.7393978646403,774.9189758116252,761.7923358251243,679.4128855630497,577.0804898442591,524.9870914903963,473.0785404781483,385.71189475529286,364.1059507235994,312.6569408268704,297.11436123090556,1.9965640458440959e-13,1.9965640458440959e-13,1.9965640458440959e-13,1.9965640458440959e-13,1.9965640458440959e-13,1.9965640458440959e-13,1.9965640458440959e-13,1.9965640458440959e-13,1.9965640458440959e-13,1.9965640458440959e-13,1.9965640458440959e-13,1.9965640458440959e-13,1.9965640458440959e-13,1.9965640458440959e-13,1.9965640458440959e-13,8.233740792507743e-14
2,7a51665db42a07411486017575c7e13c0cc6a4f19bbefaa79c4d28919c884765,2842.322522106259,1125.2070379529466,1032.5337417958958,938.5549059000149,848.1352971358984,817.8249336276093,761.0668945687568,742.1348175921657,687.7172854879698,627.611575974549,550.871380207121,486.4393845798526,425.291877313946,328.80777976737295,298.3131892118976,275.7809813426103,2.0325972874673206e-13,2.0325972874673206e-13,2.0325972874673206e-13,2.0325972874673206e-13,2.0325972874673206e-13,2.0325972874673206e-13,2.0325972874673206e-13,2.0325972874673206e-13,2.0325972874673206e-13,2.0325972874673206e-13,2.0325972874673206e-13,2.0325972874673206e-13,2.0325972874673206e-13,2.0325972874673206e-13,2.0325972874673206e-13,9.370674720243745e-14
3,9ba3adde42874b7ed5fcf777762da62a3cca5db80edc8a9e09918fa48146be2e,3026.423953270506,1106.6945046718074,1046.291653255271,923.5626207355126,838.3404879984255,774.6590557020182,705.7632621496228,701.3646764514283,676.7446041326435,621.0879737696038,550.6396326027816,526.9053740387831,521.9766289200163,417.62702109138183,403.8350154213264,342.4822830502284,2.0875498526815535e-13,2.0875498526815535e-13,2.0875498526815535e-13,2.0875498526815535e-13,2.0875498526815535e-13,2.0875498526815535e-13,2.0875498526815535e-13,2.0875498526815535e-13,2.0875498526815535e-13,2.0875498526815535e-13,2.0875498526815535e-13,2.0875498526815535e-13,2.0875498526815535e-13,2.0875498526815535e-13,2.0875498526815535e-13,1.1777755774123896e-13
4,7c68e7674d91f5f707deafda61207983843c26b4b0199e88cd9723f61243278d,3112.373436665788,1184.4291196199765,966.5761794972732,938.1620919186921,897.0810994420452,807.0137163545423,776.8118393362824,739.8556656425617,646.5243478346098,614.3889153828726,537.071932580975,465.3878207435629,451.52826490306643,422.48167901904,380.26149822224846,297.02869638695415,2.1862789513477943e-13,2.1862789513477943e-13,2.1862789513477943e-13,2.1862789513477943e-13,2.1862789513477943e-13,2.1862789513477943e-13,2.1862789513477943e-13,2.1862789513477943e-13,2.1862789513477943e-13,2.1862789513477943e-13,2.1862789513477943e-13,2.1862789513477943e-13,2.1862789513477943e-13,2.1862789513477943e-13,2.1862789513477943e-13,1.6872985866149434e-13
5,8f16ffa48e1a12509137c8c86cfb54234a0121d0523fc6182028c1eb51444600,3110.0207938064223,1148.9247079915697,1024.710744172983,882.4378004274153,856.3818315193613,768.1408214031826,755.5178127964599,695.5471961058607,647.5243212562647,578.9887026559489,542.7580411523446,495.9846307584567,454.57031230129263,341.92100698836487,310.54448445985895,239.64794179325816,2.445126315738896e-13,2.445126315738896e-13,2.445126315738896e-13,2.445126315738896e-13,2.445126315738896e-13,2.445126315738896e-13,2.445126315738896e-13,2.445126315738896e-13,2.445126315738896e-13,2.445126315738896e-13,2.445126315738896e-13,2.445126315738896e-13,2.445126315738896e-13,2.445126315738896e-13,2.445126315738896e-13,1.1540822828829022e-13
6,015b473e1d56054bed16899430ea95f9ac940a45ab0ec4888a119279667e7916,2680.1579451859843,1049.1007074200802,988.4121903968589,954.1436406675887,924.4000096109265,857.7605671176851,792.8903956718632,714.6467744757111,632.5509333441773,585.7404971421829,529.9565938596423,476.41269412968654,412.56530203330243,364.5802062109345,333.5150666935529,253.68637059022237,1.9157191434376716e-13,1.9157191434376716e-13,1.9157191434376716e-13,1.9157191434376716e-13,1.9157191434376716e-13,1.9157191434376716e-13,1.9157191434376716e-13,1.9157191434376716e-13,1.9157191434376716e-13,1.9157191434376716e-13,1.9157191434376716e-13,1.9157191434376716e-13,1.9157191434376716e-13,1.9157191434376716e-13,1.9157191434376716e-13,7.032840892263176e-14
7,26b983e2066f60a25ca184e1c6153e30338071cd7ffb602f7f2b5df6d6e3c980,2821.1593285277304,1138.3769614838186,996.6014445103214,925.190125624655,855.3895018920132,830.8915755734827,741.1409481208065,690.5196752969548,625.0634840764475,580.5022988604944,556.2012253624625,489.42638064045434,457.20320842625915,397.4064217371828,322.2035619996111,215.22164190123436,1.9404699267375393e-13,1.9404699267375393e-13,1.9404699267375393e-13,1.9404699267375393e-13,1.9404699267375393e-13,1.9404699267375393e-13,1.9404699267375393e-13,1.9404699267375393e-13,1.9404699267375393e-13,1.9404699267375393e-13,1.9404699267375393e-13,1.9404699267375393e-13,1.9404699267375393e-13,1.9404699267375393e-13,1.9404699267375393e-13,8.765614392567055e-14
8,46fbd34681c9da9d9fe2129ecbae694de50aad7cc97486f8f5a2db7f941f51e6,3046.9717675482752,1123.2717539693747,1058.3822920734692,941.5175289967941,871.2262767454216,828.1044220343593,774.4352620806052,695.4664752532102,571.6293278288537,567.2320578576064,523.1117764329807,500.0079256552505,464.02244320712856,384.2443235243849,335.6437685227933,219.19422645379294,2.466395476080185e-13,2.466395476080185e-13,2.466395476080185e-13,2.466395476080185e-13,2.466395476080185e-13,2.466395476080185e-13,2.466395476080185e-13,2.466395476080185e-13,2.466395476080185e-13,2.466395476080185e-13,2.466395476080185e-13,2.466395476080185e-13,2.466395476080185e-13,2.466395476080185e-13,2.466395476080185e-13,7.665880003606321e-14
9,13ff2a9d05d01d82237d16f484214b20319700676fd03a9843d00ce97e2f4f3c,2931.4174318538144,1045.7727572994004,1010.482419794748,904.8769089812397,848.0158144602208,817.469946966634,787.4409460222629,739.9082982565754,669.71675092122,624.0002562258927,605.2092906256843,481.2970881565717,463.07678488601147,425.94274225722074,350.4389294169965,300.1032817675771,1.9965555821347811e-13,1.9965555821347811e-13,1.9965555821347811e-13,1.9965555821347811e-13,1.9965555821347811e-13,1.9965555821347811e-13,1.9965555821347811e-13,1.9965555821347811e-13,1.9965555821347811e-13,1.9965555821347811e-13,1.9965555821347811e-13,1.9965555821347811e-13,1.9965555821347811e-13,1.9965555821347811e-13,1.9965555821347811e-13,1.1654034109622758e-13
10,8e9cd376c41434cd19bb17b36a523a7bcd14418ef58849d775e629152fa95c35,2708.0128384691952,1033.351349686628,998.449576597413,927.135543244236,853.6056835451641,834.9285184198811,793.0362234348182,719.9634883648223,694.6941324949781,635.9584126861151,567.8555479052934,521.5812053402058,493.02522946600584,469.86627435410907,405.16775571665937,283.87213978273917,2.0489458280826233e-13,2.0489458280826233e-13,2.0489458280826233e-13,2.0489458280826233e-13,2.0489458280826233e-13,2.0489458280826233e-13,2.0489458280826233e-13,2.0489458280826233e-13,2.0489458280826233e-13,2.0489458280826233e-13,2.0489458280826233e-13,2.0489458280826233e-13,2.0489458280826233e-13,2.0489458280826233e-13,2.0489458280826233e-13,1.3788989688841099e-13
11,22c4c0c871dd0fb0d420c8b5283446232377cacee3140b98eafef0797c9807e3,2767.952448431926,1083.2315099782286,987.6353633261266,942.6984187898212,893.5429931114219,783.7022882939347,766.4781117838163,738.4221705331033,658.0552156517457,568.8478608258266,546.8502179335096,517.1846032710112,480.0014729367016,415.4791451944572,364.1268065836464,335.66079398976086,1.9067200491043485e-13,1.9067200491043485e-13,1.9067200491043485e-13,1.9067200491043485e-13,1.9067200491043485e-13,1.9067200491043485e-13,1.9067200491043485e-13,1.9067200491043485e-13,1.9067200491043485e-13,1.9067200491043485e-13,1.9067200491043485e-13,1.9067200491043485e-13,1.9067200491043485e-13,1.9067200491043485e-13,1.9067200491043485e-13,9.290183751242525e-14
12,08d9d6656dd86641b2d5364e96f9bd846e33836c67b9f2ab86a46ba22a0a2ae1,3141.0161425046726,1175.619106823146,963.3569819483148,890.6112668560532,843.1425668065502,781.0657145448284,756.6878657372199,732.3583340525545,672.723730950922,637.4135980066113,635.6489233957907,477.3843254213577,445.0727842250141,410.25880890810043,312.4581003714995,269.59805592103874,2.2484951209205578e-13,2.2484951209205578e-13,2.2484951209205578e-13,2.2484951209205578e-13,2.2484951209205578e-13,2.2484951209205578e-13,2.2484951209205578e-13,2.2484951209205578e-13,2.2484951209205578e-13,2.2484951209205578e-13,2.2484951209205578e-13,2.2484951209205578e-13,2.2484951209205578e-13,2.2484951209205578e-13,2.2484951209205578e-13,1.252598163929631e-13
13,45d6b5fc25d9218f456c7a8acf5fb12ebc1b4df5d26185a05c3c9226f4d08e10,3084.0259874389335,1114.2458348735215,978.4990781436868,898.5768749742605,855.9509834398812,807.2312456079301,761.3477957530652,711.4226322279154,675.38169149606,640.378573390942,582.8235681295863,540.473710944244,488.0142804801859,426.08404249988337,396.757874856344,322.1015890656197,2.291395556244711e-13,2.291395556244711e-13,2.291395556244711e-13,2.291395556244711e-13,2.291395556244711e-13,2.291395556244711e-13,2.291395556244711e-13,2.291395556244711e-13,2.291395556244711e-13,2.291395556244711e-13,2.291395556244711e-13,2.291395556244711e-13,2.291395556244711e-13,2.291395556244711e-13,2.291395556244711e-13,8.142795029940124e-14
14,8a42735e0fe8e8e452e253fc9fbb5b1a628363d8a8ae83e3cffb9e4ab6c2819d,3033.5511262410478,1033.3061756835561,1022.9653747702506,1007.9778124348727,872.771528260756,839.4351252595558,772.8918554282327,700.0665703772416,622.2420602494386,617.6089663539758,577.5313767957554,486.9761501209081,369.7161096232481,324.0883907957764,253.2516547915706,223.00902218112483,2.1164960634530973e-13,2.1164960634530973e-13,2.1164960634530973e-13,2.1164960634530973e-13,2.1164960634530973e-13,2.1164960634530973e-13,2.1164960634530973e-13,2.1164960634530973e-13,2.1164960634530973e-13,2.1164960634530973e-13,2.1164960634530973e-13,2.1164960634530973e-13,2.1164960634530973e-13,2.1164960634530973e-13,2.1164960634530973e-13,1.1628282772559556e-13
15,24e3e046d255ad30b4a8c82c5136b87ce3967db020a7e347f93e75c1dfaf32cb,2835.446279990067,1137.4178463661267,1015.6882482110955,905.040916674309,891.8873440417445,874.3429437463719,804.210381740033,687.2883285683163,644.9796043540633,610.6479960510406,535.624000908385,470.75317495043436,459.87363830929706,420.11161528557034,331.9299210700993,277.9367968149599,1.9091505409120558e-13,1.9091505409120558e-13,1.9091505409120558e-13,1.9091505409120558e-13,1.9091505409120558e-13,1.9091505409120558e-13,1.9091505409120558e-13,1.9091505409120558e-13,1.9091505409120558e-13,1.9091505409120558e-13,1.9091505409120558e-13,1.9091505409120558e-13,1.9091505409120558e-13,1.9091505409120558e-13,1.9091505409120558e-13,8.268399504649106e-14
16,37dbaa13b3a42eeb4c505f25b16d9c1c4454c69310a20a1656afafa788048343,3048.580632543737,1140.2971651233368,1051.6496374173817,901.5775681579479,852.714405736922,833.9060281671741,749.0968250591148,671.2770965707568,642.7971067628025,544.8138351222657,510.99882801605446,497.6193210258407,396.0634708733506,351.1088525607504,282.76831377401606,235.17582926318553,2.4074225323117374e-13,2.4074225323117374e-13,2.4074225323117374e-13,2.4074225323117374e-13,2.4074225323117374e-13,2.4074225323117374e-13,2.4074225323117374e-13,2.4074225323117374e-13,2.4074225323117374e-13,2.4074225323117374e-13,2.4074225323117374e-13,2.4074225323117374e-13,2.4074225323117374e-13,2.4074225323117374e-13,2.4074225323117374e-13,6.534844990053482e-14
17,8cdf05b48d0d62f144ef16eba69bab0d72590174ffb3e7aea2f58fc0a0c2c887,2955.3439659828805,1072.6753350199567,1024.6814045188753,929.831472391933,919.3496590018052,821.9838091537738,778.8622599095592,684.9580164776813,637.5569580541724,621.849001123521,525.0259178881145,484.8577730855049,454.5872087760278,368.71001801214146,317.22150231849724,219.500841568157,2.166990290219426e-13,2.166990290219426e-13,2.166990290219426e-13,2.166990290219426e-13,2.166990290219426e-13,2.166990290219426e-13,2.166990290219426e-13,2.166990290219426e-13,2.166990290219426e-13,2.166990290219426e-13,2.166990290219426e-13,2.166990290219426e-13,2.166990290219426e-13,2.166990290219426e-13,2.166990290219426e-13,6.50529754407835e-14
18,9fd638ea068e91bd6fd0e630ae96a4c935a615582fce470b663298b6230c9185,3084.7767510554377,1139.52175432864,1006.5230390999876,877.5099003902452,852.2826175471216,781.622816901765,772.9005836719695,682.5710164061358,651.2549766986021,582.2278540173232,555.9410412971898,496.0181718549206,467.65136074869605,394.56123905481746,317.0669190680083,224.21493408334607,2.44029404556975e-13,2.44029404556975e-13,2.44029404556975e-13,2.44029404556975e-13,2.44029404556975e-13,2.44029404556975e-13,2.44029404556975e-13,2.44029404556975e-13,2.44029404556975e-13,2.44029404556975e-13,2.44029404556975e-13,2.44029404556975e-13,2.44029404556975e-13,2.44029404556975e-13,2.44029404556975e-13,7.314941618174627e-14
19,9aa1f83bda01ef30b32f3bd49b82a23ae5d55f6174b87d5a83d213aa64b15c34,3011.878783032117,1094.3018669442981,1006.1867843924998,963.7548252831626,923.263295567783,908.2147834151499,776.8560600359567,691.7871079211064,661.9105492888483,577.6001790948787,524.2001203290688,447.67598421321253,392.95731618965414,353.04514919005055,307.7227147048015,237.09443586907489,2.1328828147263102e-13,2.1328828147263102e-13,2.1328828147263102e-13,2.1328828147263102e-13,2.1328828147263102e-13,2.1328828147263102e-13,2.1328828147263102e-13,2.1328828147263102e-13,2.1328828147263102e-13,2.1328828147263102e-13,2.1328828147263102e-13,2.1328828147263102e-13,2.1328828147263102e-13,2.1328828147263102e-13,2.1328828147263102e-13,1.7496596764575726e-13
20,21a2525c016c5ab97e8f265838868e94c5cd473045b20a2fa196c9e6ef4e7521,2857.3206447993302,1126.8184176859263,1017.9069871370924,933.8226688489777,898.9213377514596,876.7307323406496,790.9766760874603,678.2295647633639,642.5236924516323,619.7984461416573,512.8042034335498,478.878609271743,458.9398951122954,410.95712307737097,343.88490164328783,273.01225124394057,2.060149658538587e-13,2.060149658538587e-13,2.060149658538587e-13,2.060149658538587e-13,2.060149658538587e-13,2.060149658538587e-13,2.060149658538587e-13,2.060149658538587e-13,2.060149658538587e-13,2.060149658538587e-13,2.060149658538587e-13,2.060149658538587e-13,2.060149658538587e-13,2.060149658538587e-13,2.060149658538587e-13,1.4914397596865637e-13
21,15d1fdc4b27509df6d31f851675d03a21939a165b2011bfe0db5eea69bbb6b3d,2895.4783063506134,1123.8278999789586,1037.345113923713,897.4520303983676,880.2684429757871,860.9226207379008,778.8197000446836,713.8485461989213,646.1673321012285,581.637828989558,561.0116593352359,509.5481051981085,457.4698331581844,358.69393131904246,336.7266901656767,232.6543501778716,1.9765758120270341e-13,1.9765758120270341e-13,1.9765758120270341e-13,1.9765758120270341e-13,1.9765758120270341e-13,1.9765758120270341e-13,1.9765758120270341e-13,1.9765758120270341e-13,1.9765758120270341e-13,1.9765758120270341e-13,1.9765758120270341e-13,1.9765758120270341e-13,1.9765758120270341e-13,1.9765758120270341e-13,1.9765758120270341e-13,9.482721423214724e-14
