,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
0,a0371b342482a12a1932b6930f24c5cb84226c325d9e254d7a627c838fbea899,3121.137775384986,1133.3013885998228,1047.5938033893328,902.5963068746108,807.9399700542754,771.6976480963501,722.2485313314088,669.5878027466208,610.3241215256438,584.3002229201971,550.4758165316755,492.98389883742465,435.7593994994602,355.4487352946585,306.30421324886873,283.2096326830667,2.459566163604049e-13,2.459566163604049e-13,2.459566163604049e-13,2.459566163604049e-13,2.459566163604049e-13,2.459566163604049e-13,2.459566163604049e-13,2.459566163604049e-13,2.459566163604049e-13,2.459566163604049e-13,2.459566163604049e-13,2.459566163604049e-13,2.459566163604049e-13,2.459566163604049e-13,2.459566163604049e-13,1.0813329451094115e-13
1,27209615d24d06941c2027b34a4bca1556d7b8bd54540267c52f9c9076ba26d2,3175.1976790435165,1153.7676365949653,1055.7694429218984,925.5001622788401,877.858429355365,825.359057322345,738.536371561733,703.4980989951165,626.7056137898461,575.3897673780131,518.5390865941812,468.6598341155057,420.23611616550704,374.6512933893467,296.50692086775507,251.10805555488733,2.275402681458293e-13,2.275402681458293e-13,2.275402681458293e-13,2.275402681458293e-13,2.275402681458293e-13,2.275402681458293e-13,2.275402681458293e-13,2.275402681458293e-13,2.275402681458293e-13,2.275402681458293e-13,2.275402681458293e-13,2.275402681458293e-13,2.275402681458293e-13,2.275402681458293e-13,2.275402681458293e-13,9.272022454734281e-14
2,ada1e237899d662513ff089aeb581679a0980fea2d2cbb65bcb92808616c8d2b,3093.991197107225,1151.412457293964,1031.6677887206117,844.4331267182581,828.0445210727265,790.8294602264356,782.0159494059274,700.8628131313387,684.6790872496463,582.33583923105,514.2760186632905,446.68989464736325,418.42544782898074,398.9011877915655,308.255426413152,224.88866842169068,2.4123206503609653e-13,2.4123206503609653e-13,2.4123206503609653e-13,2.4123206503609653e-13,2.4123206503609653e-13,2.4123206503609653e-13,2.4123206503609653e-13,2.4123206503609653e-13,2.4123206503609653e-13,2.4123206503609653e-13,2.4123206503609653e-13,2.4123206503609653e-13,2.4123206503609653e-13,2.4123206503609653e-13,2.4123206503609653e-13,6.030598322231513e-14
3,52513407ccba0196bb0f2e9fee870593464bc8efe5708814ebec51e47e0be469,3037.233517871329,1113.0288933703328,1063.013588441185,962.4475559240294,879.9280410743762,829.3184032284747,756.8685254344717,680.6063607349411,588.5819328346489,533.064029792362,528.4620862905621,492.60964101772197,446.6094898740508,387.3723073637478,354.8454203031458,255.79034188643567,2.454521879820277e-13,2.454521879820277e-13,2.454521879820277e-13,2.454521879820277e-13,2.454521879820277e-13,2.454521879820277e-13,2.454521879820277e-13,2.454521879820277e-13,2.454521879820277e-13,2.454521879820277e-13,2.454521879820277e-13,2.454521879820277e-13,2.454521879820277e-13,2.454521879820277e-13,2.454521879820277e-13,1.1553038445295658e-13
4,a8cfa55ae7b1950fac0a90a0f310003b00a893d4e0fede65ae6b86aea40c43b8,2853.937249788891,1118.5089304608134,1031.7755353069074,955.5217285440481,866.4288265052239,829.2925321578676,693.1136755490368,682.3140913150287,637.743453827072,569.328954006207,543.7057814781282,495.05503902000294,451.83414526497666,378.12180104568614,316.9319427107922,252.71452121367432,2.0122546422408158e-13,2.0122546422408158e-13,2.0122546422408158e-13,2.0122546422408158e-13,2.0122546422408158e-13,2.0122546422408158e-13,2.0122546422408158e-13,2.0122546422408158e-13,2.0122546422408158e-13,2.0122546422408158e-13,2.0122546422408158e-13,2.0122546422408158e-13,2.0122546422408158e-13,2.0122546422408158e-13,2.0122546422408158e-13,1.1755510745295768e-13
5,96071498d685eacd356ddb9d204646db66ac986981169e2ce8cb733a80e6da47,2911.4252409202436,1084.6404408422095,1021.4257269815238,971.0588513255486,842.0922939899782,801.5264958279624,758.88449038015,686.4936143893143,641.8191128267142,581.6841807618817,549.1262739135419,508.16933238903937,423.9100029379619,415.9182957054615,373.4539633197001,301.75236181761903,2.0016390868457736e-13,2.0016390868457736e-13,2.0016390868457736e-13,2.0016390868457736e-13,2.0016390868457736e-13,2.0016390868457736e-13,2.0016390868457736e-13,2.0016390868457736e-13,2.0016390868457736e-13,2.0016390868457736e-13,2.0016390868457736e-13,2.0016390868457736e-13,2.0016390868457736e-13,2.0016390868457736e-13,2.0016390868457736e-13,1.0677535104037184e-13
6,75499cbec989cfd5a0b7aab5609d96e0d766ae26188c62d7ed0d7b21a917b846,2828.9479373793224,1086.371747539936,990.505248693963,922.4083224783699,878.9902881216817,855.0638044710857,767.903205014073,680.3925028041944,643.7464668688662,597.42017280124,538.4938215629071,501.756041767623,463.04178911143845,379.3067431211813,301.92897859766174,277.4389959239905,2.006036010191384e-13,2.006036010191384e-13,2.006036010191384e-13,2.006036010191384e-13,2.006036010191384e-13,2.006036010191384e-13,2.006036010191384e-13,2.006036010191384e-13,2.006036010191384e-13,2.006036010191384e-13,2.006036010191384e-13,2.006036010191384e-13,2.006036010191384e-13,2.006036010191384e-13,2.006036010191384e-13,1.9079231108421473e-13
7,aa735b6c10e7d9d48d1aaa3949d2ebe65b7f2e21da9877f7d4c5fbf85b2d39fa,2863.3282822573024,1111.0603267273927,1030.8003749071995,890.896993250357,854.6147037365233,784.7606174746899,760.8110340400325,685.5858807719726,634.0972135111477,611.4678576795019,573.4546732529111,516.0118183523501,460.18385790572984,412.8999908585785,339.4039212975333,230.2846096916457,2.0581791658270156e-13,2.0581791658270156e-13,2.0581791658270156e-13,2.0581791658270156e-13,2.0581791658270156e-13,2.0581791658270156e-13,2.0581791658270156e-13,2.0581791658270156e-13,2.0581791658270156e-13,2.0581791658270156e-13,2.0581791658270156e-13,2.0581791658270156e-13,2.0581791658270156e-13,2.0581791658270156e-13,2.0581791658270156e-13,6.708616156346462e-14
8,a2462d98e8307f588770641d0b0510dcb98257042a1f6e1be2b496e214ea89a0,3102.5765673428614,1085.1862672866516,989.9407539189796,948.0399562132086,875.1770735506607,846.7673211956246,764.4548432637974,696.5137193869507,654.046285160441,592.5844761201877,547.3434074520874,514.0796242562809,460.34866848801704,456.6172160967515,365.9303441364581,315.6878420556992,2.1788426068390834e-13,2.1788426068390834e-13,2.1788426068390834e-13,2.1788426068390834e-13,2.1788426068390834e-13,2.1788426068390834e-13,2.1788426068390834e-13,2.1788426068390834e-13,2.1788426068390834e-13,2.1788426068390834e-13,2.1788426068390834e-13,2.1788426068390834e-13,2.1788426068390834e-13,2.1788426068390834e-13,2.1788426068390834e-13,2.1083148706235034e-13
9,b5c82034117c447659481738982e54be3ce707a803eacdb2797de00a76f34508,2901.561886933198,1124.9292622261382,1069.7077389220326,893.7553084364703,839.8969197379068,811.1419946707441,731.4944353748591,722.8413826549865,673.5900049247597,587.214203159373,526.7845655596215,462.4487330684848,405.59023538391455,367.9171961103065,302.4455933048562,266.9606056186093,2.0284630130898505e-13,2.0284630130898505e-13,2.0284630130898505e-13,2.0284630130898505e-13,2.0284630130898505e-13,2.0284630130898505e-13,2.0284630130898505e-13,2.0284630130898505e-13,2.0284630130898505e-13,2.0284630130898505e-13,2.0284630130898505e-13,2.0284630130898505e-13,2.0284630130898505e-13,2.0284630130898505e-13,2.0284630130898505e-13,1.0264494777532359e-13
