id,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
1d09be5cc612b24fe83c3f1b37c88087d778dd5fd3f33e4f09df8eda990e41be,2957.4872169707896,1092.0440073227926,1027.8745938039567,926.3405539952616,867.998954284992,812.3320642514904,752.7812217131636,716.4984759360707,639.5294533367313,598.95596242852,563.6447998633439,495.3679154176402,436.9202474108596,419.05318445396966,384.019985414173,253.3057876936712,2.0154914257417785e-13,2.0154914257417785e-13,2.0154914257417785e-13,2.0154914257417785e-13,2.0154914257417785e-13,2.0154914257417785e-13,2.0154914257417785e-13,2.0154914257417785e-13,2.0154914257417785e-13,2.0154914257417785e-13,2.0154914257417785e-13,2.0154914257417785e-13,2.0154914257417785e-13,2.0154914257417785e-13,2.0154914257417785e-13,3.9361655915810954e-14
5e5e377d9f31742c7647baa2f48f5814ebfd1d9f06fa8e808660943d6b419966,2971.8002227593583,1231.0350799733142,961.1201448307022,861.3562233162352,813.7557046356758,805.90496852428,769.0862034881602,730.2772770530744,690.4882879086991,594.6327296909418,535.6246649952699,521.8574681262794,471.29452854808585,429.1464253417547,374.39218736518563,257.0390670892584,2.0196077267881995e-13,2.0196077267881995e-13,2.0196077267881995e-13,2.0196077267881995e-13,2.0196077267881995e-13,2.0196077267881995e-13,2.0196077267881995e-13,2.0196077267881995e-13,2.0196077267881995e-13,2.0196077267881995e-13,2.0196077267881995e-13,2.0196077267881995e-13,2.0196077267881995e-13,2.0196077267881995e-13,2.0196077267881995e-13,1.3199101883933153e-13
5a7c412cb8b81bb35866710805b4702c63bc857e91cb8ff41619f3a28fa5467d,2942.03601400797,1137.6038907502968,1043.2151957976455,963.1868751795306,899.9288006473796,792.5387459109568,756.2756240984422,675.1172021725382,639.9193565448996,577.8780846012697,534.6706982449102,481.40136577454183,445.15660180693084,404.6600188293476,341.9591854441414,291.3226783717361,2.2119766087595145e-13,2.2119766087595145e-13,2.2119766087595145e-13,2.2119766087595145e-13,2.2119766087595145e-13,2.2119766087595145e-13,2.2119766087595145e-13,2.2119766087595145e-13,2.2119766087595145e-13,2.2119766087595145e-13,2.2119766087595145e-13,2.2119766087595145e-13,2.2119766087595145e-13,2.2119766087595145e-13,2.2119766087595145e-13,7.706334693258498e-14
1c24f140d022f677f420a8c73d25825a09a8f0a457570c97f3faaeb141c455e9,2943.7068005732754,1018.147808164926,966.0021565427884,927.1086135672654,868.6704328635141,817.6394668827653,806.3440080095207,757.3771200093338,677.9746354573166,597.0578474208806,556.3458593269696,503.5222390719829,463.15161608883204,421.89476538982353,308.23777877726064,229.82211502451344,2.0283920786328166e-13,2.0283920786328166e-13,2.0283920786328166e-13,2.0283920786328166e-13,2.0283920786328166e-13,2.0283920786328166e-13,2.0283920786328166e-13,2.0283920786328166e-13,2.0283920786328166e-13,2.0283920786328166e-13,2.0283920786328166e-13,2.0283920786328166e-13,2.0283920786328166e-13,2.0283920786328166e-13,2.0283920786328166e-13,4.4219824185785667e-14
3ef470a0cb20b58460cdd0fc388e238bf8ab50647a4c634864f6a6401410e993,2805.6604763255327,1089.3756904456875,1008.4102733952595,943.9460514204036,849.3544477841608,821.2424553797442,786.8139702704083,736.6141739893702,654.1355182984006,621.8480183336068,559.4532279035177,542.6879588038545,476.0989765782258,395.43340049902014,283.76558760507686,257.65979131534834,1.9940955585958719e-13,1.9940955585958719e-13,1.9940955585958719e-13,1.9940955585958719e-13,1.9940955585958719e-13,1.9940955585958719e-13,1.9940955585958719e-13,1.9940955585958719e-13,1.9940955585958719e-13,1.9940955585958719e-13,1.9940955585958719e-13,1.9940955585958719e-13,1.9940955585958719e-13,1.9940955585958719e-13,1.9940955585958719e-13,1.0611730683501967e-13
0b9678ef94e8dcc2bb4d3b2fa5a75bb9ae4f7ef464784d1a2509e003da699707,3157.676406800985,1189.576101175962,983.8956846078308,954.0858761975439,889.4325314375516,788.3460284829489,741.8879210900949,728.4018268018707,647.86740794252,562.9449154467089,550.0936238113553,495.76177194508097,462.65508155638366,383.7984693165636,293.4047306146584,257.6859011930983,2.2502989680786467e-13,2.2502989680786467e-13,2.2502989680786467e-13,2.2502989680786467e-13,2.2502989680786467e-13,2.2502989680786467e-13,2.2502989680786467e-13,2.2502989680786467e-13,2.2502989680786467e-13,2.2502989680786467e-13,2.2502989680786467e-13,2.2502989680786467e-13,2.2502989680786467e-13,2.2502989680786467e-13,2.2502989680786467e-13,1.7602099361700202e-13
6e20ac7f300441416fec43ed4e243fa0369e40ccdf604ba9669bba4b8c6a2622,2626.4158103228165,1090.3988302863306,1002.4872365031954,961.9077526144057,903.0253978836563,789.356020689776,746.0994775948152,666.6213651991968,650.3399154447752,603.7240253945305,546.8179789533797,488.6294938003644,455.8939724948857,406.21210901329874,349.32790696006134,305.9263958058419,1.8615507395845334e-13,1.8615507395845334e-13,1.8615507395845334e-13,1.8615507395845334e-13,1.8615507395845334e-13,1.8615507395845334e-13,1.8615507395845334e-13,1.8615507395845334e-13,1.8615507395845334e-13,1.8615507395845334e-13,1.8615507395845334e-13,1.8615507395845334e-13,1.8615507395845334e-13,1.8615507395845334e-13,1.8615507395845334e-13,6.620062655867599e-14
3ff51351a04c1d676b6266e2d7eb004dfbb499715dbda8a80b2297b6993bb153,3084.025987438933,1114.2458348735215,978.4990781436867,898.5768749742606,855.9509834398813,807.2312456079302,761.3477957530652,711.4226322279153,675.38169149606,640.378573390942,582.8235681295863,540.473710944244,488.01428048018585,426.08404249988337,396.757874856344,322.1015890656197,2.291395556244711e-13,2.291395556244711e-13,2.291395556244711e-13,2.291395556244711e-13,2.291395556244711e-13,2.291395556244711e-13,2.291395556244711e-13,2.291395556244711e-13,2.291395556244711e-13,2.291395556244711e-13,2.291395556244711e-13,2.291395556244711e-13,2.291395556244711e-13,2.291395556244711e-13,2.291395556244711e-13,8.142795029940124e-14
5b1b0046e86c5ec6403962ad5bce228caa9b2800057e85ec3a1943516748887e,3017.1310561666496,1059.726700546036,1014.0601574796697,877.3831304905457,815.4071222618041,780.8054413702762,767.8905350225865,703.2082135245422,648.8823264556597,640.6895462951727,592.4759076465589,535.5045929625206,466.7421468936011,394.535477839924,330.8466372793751,226.02336350207005,2.253665463540056e-13,2.253665463540056e-13,2.253665463540056e-13,2.253665463540056e-13,2.253665463540056e-13,2.253665463540056e-13,2.253665463540056e-13,2.253665463540056e-13,2.253665463540056e-13,2.253665463540056e-13,2.253665463540056e-13,2.253665463540056e-13,2.253665463540056e-13,2.253665463540056e-13,2.253665463540056e-13,8.625776111675522e-14
2bba69f5994c871380d5633e37305e7c09db17bb3ebaeeb94163625609d866d9,3026.423953270506,1106.6945046718074,1046.291653255271,923.5626207355127,838.3404879984255,774.6590557020182,705.7632621496228,701.3646764514282,676.7446041326435,621.0879737696038,550.6396326027816,526.9053740387831,521.9766289200163,417.6270210913818,403.8350154213264,342.4822830502284,2.087549852681553e-13,2.087549852681553e-13,2.087549852681553e-13,2.087549852681553e-13,2.087549852681553e-13,2.087549852681553e-13,2.087549852681553e-13,2.087549852681553e-13,2.087549852681553e-13,2.087549852681553e-13,2.087549852681553e-13,2.087549852681553e-13,2.087549852681553e-13,2.087549852681553e-13,2.087549852681553e-13,1.1777755774123896e-13
2c86c0f14b3eeedc487b4cf23ca5a2243f173e435eb587a68bd617fe9d891159,2767.9524484319263,1083.2315099782286,987.6353633261266,942.6984187898213,893.5429931114218,783.7022882939348,766.4781117838162,738.4221705331032,658.0552156517458,568.8478608258266,546.8502179335096,517.1846032710112,480.00147293670165,415.47914519445715,364.1268065836464,335.66079398976086,1.9067200491043485e-13,1.9067200491043485e-13,1.9067200491043485e-13,1.9067200491043485e-13,1.9067200491043485e-13,1.9067200491043485e-13,1.9067200491043485e-13,1.9067200491043485e-13,1.9067200491043485e-13,1.9067200491043485e-13,1.9067200491043485e-13,1.9067200491043485e-13,1.9067200491043485e-13,1.9067200491043485e-13,1.9067200491043485e-13,9.290183751242523e-14
