,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
0,f7f0800f44edfa9f055f8c71493cd38ea370fc6bc213fb614fab160f8956584c,2895.2204353577918,1155.7206745576118,1025.626063169071,960.4119542942842,861.4517323930665,784.7459207546245,761.2759730524366,689.0799002511937,670.3235331798556,570.8861261334148,537.4230519128388,474.4509568150655,453.5567417445441,363.84565250874647,282.5108161037935,233.3009920232987,2.003228151788184e-13,2.003228151788184e-13,2.003228151788184e-13,2.003228151788184e-13,2.003228151788184e-13,2.003228151788184e-13,2.003228151788184e-13,2.003228151788184e-13,2.003228151788184e-13,2.003228151788184e-13,2.003228151788184e-13,2.003228151788184e-13,2.003228151788184e-13,2.003228151788184e-13,2.003228151788184e-13,8.807289467997443e-14
1,fe1b0a59d0039683d007de6a1851b08c34a8dfd76765ec9d9388cbb670d6d6ab,2988.5175663168025,1067.603756118853,1024.6205399101452,954.8806322105371,887.8851379477054,849.9936391478775,804.0974087877916,705.5305946958932,641.4855305383896,611.9412560500665,543.4858316446497,504.7342558002077,449.649426017971,383.337416706209,353.48612331232556,288.69795608256055,2.0406431710443664e-13,2.0406431710443664e-13,2.0406431710443664e-13,2.0406431710443664e-13,2.0406431710443664e-13,2.0406431710443664e-13,2.0406431710443664e-13,2.0406431710443664e-13,2.0406431710443664e-13,2.0406431710443664e-13,2.0406431710443664e-13,2.0406431710443664e-13,2.0406431710443664e-13,2.0406431710443664e-13,2.0406431710443664e-13,8.905937403908739e-14
2,f7dec5a15c65948ed912001a7c8dc6e2c3377cd2a2e36b33a256346955396b2b,3132.1772740005376,1148.1965434129368,991.2079747476799,927.3396754108038,908.5007753259948,815.1740754005154,799.8148992476275,716.8371452366491,612.2773736520828,561.3251408797289,531.342186531132,486.50149132324765,449.33338200195095,416.36592591169756,383.4560741587505,283.96998387851977,2.217605235598749e-13,2.217605235598749e-13,2.217605235598749e-13,2.217605235598749e-13,2.217605235598749e-13,2.217605235598749e-13,2.217605235598749e-13,2.217605235598749e-13,2.217605235598749e-13,2.217605235598749e-13,2.217605235598749e-13,2.217605235598749e-13,2.217605235598749e-13,2.217605235598749e-13,2.217605235598749e-13,7.481061811150586e-14
3,fcf3ec72ea56683d335b8526cf4739e6b7e132a22da84d233a2355b0d6284371,3115.6817329292408,1188.6352754230088,1011.2368660293137,934.9128915371533,916.7475785170528,807.0787383006171,760.8394392661411,695.4500243672558,614.4369684649283,593.0254718131416,539.6597925572388,505.93482849025463,406.7150807125095,397.15200874416803,367.89561505869534,235.4740039516872,2.0915363994733143e-13,2.0915363994733143e-13,2.0915363994733143e-13,2.0915363994733143e-13,2.0915363994733143e-13,2.0915363994733143e-13,2.0915363994733143e-13,2.0915363994733143e-13,2.0915363994733143e-13,2.0915363994733143e-13,2.0915363994733143e-13,2.0915363994733143e-13,2.0915363994733143e-13,2.0915363994733143e-13,2.0915363994733143e-13,1.785588580717841e-13
4,f797826a255ae241204136c6cd6def68bdde3c489d53157fd8c7328f5f00ab30,2888.537937903747,1142.6202048903901,1086.6953486837212,882.2356446694855,808.6648645346799,755.5311970516731,734.3834595563279,664.2212860695853,633.9379525623675,592.5312107456122,542.5131536538084,517.570792483464,479.0999397314608,407.8939652622859,390.5721339492711,242.20746935211315,2.1164960634530978e-13,2.1164960634530978e-13,2.1164960634530978e-13,2.1164960634530978e-13,2.1164960634530978e-13,2.1164960634530978e-13,2.1164960634530978e-13,2.1164960634530978e-13,2.1164960634530978e-13,2.1164960634530978e-13,2.1164960634530978e-13,2.1164960634530978e-13,2.1164960634530978e-13,2.1164960634530978e-13,2.1164960634530978e-13,1.1078419707499173e-13
5,f3cfb7b058b121b9ff381a9ab38bcb5a0442edc6932f3f79648badb43cadb07b,2899.832629757561,1146.276273357706,1065.9238408936435,930.881847514041,861.961167818249,822.5168815045905,740.5687311285025,711.7335855915612,636.186541087385,551.9418601250086,534.7855541450365,513.7087151338294,424.8707916592785,362.68565934894576,316.01968065633076,244.34417883926483,2.0522563358039814e-13,2.0522563358039814e-13,2.0522563358039814e-13,2.0522563358039814e-13,2.0522563358039814e-13,2.0522563358039814e-13,2.0522563358039814e-13,2.0522563358039814e-13,2.0522563358039814e-13,2.0522563358039814e-13,2.0522563358039814e-13,2.0522563358039814e-13,2.0522563358039814e-13,2.0522563358039814e-13,2.0522563358039814e-13,1.1763329845084946e-13
6,ec06c6f995ae0702802a14336bf563c6c1c196f06e7d8488ef16d2bc94d42c8b,3033.5511262410478,1033.3061756835561,1022.9653747702506,1007.9778124348727,872.771528260756,839.4351252595558,772.8918554282327,700.0665703772416,622.2420602494386,617.6089663539758,577.5313767957554,486.9761501209081,369.7161096232481,324.0883907957764,253.2516547915706,223.00902218112483,2.1164960634530973e-13,2.1164960634530973e-13,2.1164960634530973e-13,2.1164960634530973e-13,2.1164960634530973e-13,2.1164960634530973e-13,2.1164960634530973e-13,2.1164960634530973e-13,2.1164960634530973e-13,2.1164960634530973e-13,2.1164960634530973e-13,2.1164960634530973e-13,2.1164960634530973e-13,2.1164960634530973e-13,2.1164960634530973e-13,1.1628282772559556e-13
7,ff312be2361820e61a211adeefc56e8be9486deda559242d73a27ed731318938,3137.5502490114077,1143.5872263097795,1019.6603596560519,917.1610510467142,882.6360233599287,772.3232039326846,736.9504782416581,704.9779562049674,681.5134194295679,613.1955427015256,508.60165950705294,492.4964782700737,430.2920942427097,387.23276866635797,326.389643391263,254.55293071245964,2.1844222385276478e-13,2.1844222385276478e-13,2.1844222385276478e-13,2.1844222385276478e-13,2.1844222385276478e-13,2.1844222385276478e-13,2.1844222385276478e-13,2.1844222385276478e-13,2.1844222385276478e-13,2.1844222385276478e-13,2.1844222385276478e-13,2.1844222385276478e-13,2.1844222385276478e-13,2.1844222385276478e-13,2.1844222385276478e-13,1.1356736584608311e-13
8,ea76cbf0213a109dd9d7ed4ecb5dd759eb428f814bb9a34122bc057c30bd8637,2888.7336265850095,1126.680166878108,986.7016803466558,922.5295432946864,888.2399152836672,824.194481200111,778.1105867837973,714.8285479691282,676.3941664815954,604.148521769467,553.4005023160429,509.61403507442856,426.2767747720723,385.87994577969783,334.4309049630595,276.89150722819454,2.0757827782513456e-13,2.0757827782513456e-13,2.0757827782513456e-13,2.0757827782513456e-13,2.0757827782513456e-13,2.0757827782513456e-13,2.0757827782513456e-13,2.0757827782513456e-13,2.0757827782513456e-13,2.0757827782513456e-13,2.0757827782513456e-13,2.0757827782513456e-13,2.0757827782513456e-13,2.0757827782513456e-13,2.0757827782513456e-13,1.4579859495040597e-13
9,f0f60c2e2ad677faeabccfab23e33478f19b3ca24c81c1226c105ebc4b9a8652,2914.414395813028,1132.5487390026015,1063.009423822693,934.1727770169824,854.6874129723149,803.612641817632,705.3422106681056,688.9998571348402,649.6539922907714,601.2970178794723,532.8975676564143,496.68386598354374,365.43737473942804,341.8211556913792,305.8140929614934,283.2851055040803,2.107627603293148e-13,2.107627603293148e-13,2.107627603293148e-13,2.107627603293148e-13,2.107627603293148e-13,2.107627603293148e-13,2.107627603293148e-13,2.107627603293148e-13,2.107627603293148e-13,2.107627603293148e-13,2.107627603293148e-13,2.107627603293148e-13,2.107627603293148e-13,2.107627603293148e-13,2.107627603293148e-13,1.3346304075977022e-13
