,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
0,0864acb063671894c80220d3f77cbcdcb08f4aabf017cfeccccac84753c3189b,2718.239392601366,1125.5434346797415,1038.811133494146,920.025795747841,861.7662041689437,810.0896817880829,746.6683415199764,717.6717694150436,634.2883478434444,620.7455439795372,537.4723544839266,525.4835076427438,451.6171290941941,373.5448051285883,297.32690148215687,231.23506421307493,1.8698836093543031e-13,1.8698836093543031e-13,1.8698836093543031e-13,1.8698836093543031e-13,1.8698836093543031e-13,1.8698836093543031e-13,1.8698836093543031e-13,1.8698836093543031e-13,1.8698836093543031e-13,1.8698836093543031e-13,1.8698836093543031e-13,1.8698836093543031e-13,1.8698836093543031e-13,1.8698836093543031e-13,1.8698836093543031e-13,8.969419147933622e-14
1,477c68553ff88f831026e8842fe99fe14b2ddf08821a0ca3072b7edbc872a292,3048.8418628366812,1084.342463350396,1003.6195787682633,946.3393721351054,848.4290076868424,821.5529610988137,760.3816608111696,688.4640071055051,603.6226079041317,552.4600496139077,541.790625524522,513.7374852883231,440.5655971699704,382.1541469468959,329.8776493608759,290.5004258550507,2.3573811255751105e-13,2.3573811255751105e-13,2.3573811255751105e-13,2.3573811255751105e-13,2.3573811255751105e-13,2.3573811255751105e-13,2.3573811255751105e-13,2.3573811255751105e-13,2.3573811255751105e-13,2.3573811255751105e-13,2.3573811255751105e-13,2.3573811255751105e-13,2.3573811255751105e-13,2.3573811255751105e-13,2.3573811255751105e-13,8.621431770207793e-14
2,361c51f12ffc337eb1293a1f49c1a5034ca708a9a46ac478217a2ae81299e95d,2756.7471124473927,1114.7272622000673,1046.4784819575223,945.7372894346547,901.0445469882834,858.1415501364447,790.2337016770408,643.8361250573457,623.6193706338507,555.5481295566159,538.6226393559751,472.3767818388944,456.33650623896017,439.61770104979934,386.13628400328605,316.8403778137629,1.9675040751034537e-13,1.9675040751034537e-13,1.9675040751034537e-13,1.9675040751034537e-13,1.9675040751034537e-13,1.9675040751034537e-13,1.9675040751034537e-13,1.9675040751034537e-13,1.9675040751034537e-13,1.9675040751034537e-13,1.9675040751034537e-13,1.9675040751034537e-13,1.9675040751034537e-13,1.9675040751034537e-13,1.9675040751034537e-13,1.6262574305098e-13
3,916f95d53ab4cd27fb9d095f2af7312169f9a595e19a9ca4b88253aa0fdaecee,3061.6376407247267,1089.3375698001698,1056.137251591859,927.5910178702322,870.3893590424088,745.8376458706887,711.6708201415838,696.8838783470836,689.727057583624,627.3109514885047,591.5880920832133,546.5789847530081,499.154726207021,418.6898062923867,378.71073239245095,329.5417793038431,2.106753809786776e-13,2.106753809786776e-13,2.106753809786776e-13,2.106753809786776e-13,2.106753809786776e-13,2.106753809786776e-13,2.106753809786776e-13,2.106753809786776e-13,2.106753809786776e-13,2.106753809786776e-13,2.106753809786776e-13,2.106753809786776e-13,2.106753809786776e-13,2.106753809786776e-13,2.106753809786776e-13,9.525029531519041e-14
4,255eae7859b0855b15de30e5405a2714837ac556c238bc009ac74c5bfa69714a,3008.5036221639875,1146.669583946398,992.7211904838714,929.1987882685631,836.0616170347719,821.2324431018643,780.9072175560433,671.555723652876,633.0690100302369,619.6063818274278,576.9708221254015,517.0448092878027,470.17973241161434,430.57147037247023,357.4999331222464,279.5318706869232,2.1852476389873054e-13,2.1852476389873054e-13,2.1852476389873054e-13,2.1852476389873054e-13,2.1852476389873054e-13,2.1852476389873054e-13,2.1852476389873054e-13,2.1852476389873054e-13,2.1852476389873054e-13,2.1852476389873054e-13,2.1852476389873054e-13,2.1852476389873054e-13,2.1852476389873054e-13,2.1852476389873054e-13,2.1852476389873054e-13,1.027025770779922e-13
5,958fd2b860cc07df116f6a9ce961e3e22333064ced4c8ccdd7b66b89bb29c09d,3195.4438338544687,1122.9100627024177,993.9891635357671,915.7818196794624,864.0762742610401,839.3841486071613,800.3609429443369,690.6656643230339,665.873959895806,584.1760147604203,543.5408275578866,526.3749035025712,474.7159346820323,398.96177881165966,285.3631194907869,247.91307999855863,2.308840246231717e-13,2.308840246231717e-13,2.308840246231717e-13,2.308840246231717e-13,2.308840246231717e-13,2.308840246231717e-13,2.308840246231717e-13,2.308840246231717e-13,2.308840246231717e-13,2.308840246231717e-13,2.308840246231717e-13,2.308840246231717e-13,2.308840246231717e-13,2.308840246231717e-13,2.308840246231717e-13,8.693327101276227e-14
6,80c09f75d3e1394f563cc65da968c262beb10a036ece006996818c9308896622,2890.3582110004613,1047.1107791323273,969.2989321335916,909.3073912963062,882.7604207555456,860.2462382820898,782.174547494506,699.9786798725495,657.6955421105771,639.2041757160857,554.1458703921259,542.0191701828923,448.0948539487232,397.83803640151484,387.04364311472654,277.8068335521789,2.0542325099121211e-13,2.0542325099121211e-13,2.0542325099121211e-13,2.0542325099121211e-13,2.0542325099121211e-13,2.0542325099121211e-13,2.0542325099121211e-13,2.0542325099121211e-13,2.0542325099121211e-13,2.0542325099121211e-13,2.0542325099121211e-13,2.0542325099121211e-13,2.0542325099121211e-13,2.0542325099121211e-13,2.0542325099121211e-13,8.19299871979061e-14
7,83bd10cea720c8f85ef5c3b4d0bca4eb71de0ed656ad985114688db4ce46776d,3082.162271430721,1146.3923053828605,1021.6600859212457,898.1363187823015,862.3666653246564,790.0958578350319,748.816257555402,663.9160128247677,656.1878612334239,604.0320084661208,530.9721281369912,465.6942898435999,411.42137342887577,374.45689699911446,316.0108124503057,197.60098686271903,2.3254950551794397e-13,2.3254950551794397e-13,2.3254950551794397e-13,2.3254950551794397e-13,2.3254950551794397e-13,2.3254950551794397e-13,2.3254950551794397e-13,2.3254950551794397e-13,2.3254950551794397e-13,2.3254950551794397e-13,2.3254950551794397e-13,2.3254950551794397e-13,2.3254950551794397e-13,2.3254950551794397e-13,2.3254950551794397e-13,6.826994140526713e-14
8,116b4483b19011a42d9562a0e4a117aae96e85806a26dedd468dae3847658a3e,2996.6871885864216,1079.5270328501601,1029.3521345616664,978.4872932840249,921.9835028033281,826.3521571853502,712.2160903029337,663.3018285324756,617.2628445921375,569.5561095156091,520.8101562046975,445.92401942927603,431.0641983617518,388.5760664836262,381.8593858164737,292.45206909123226,2.0451829834874487e-13,2.0451829834874487e-13,2.0451829834874487e-13,2.0451829834874487e-13,2.0451829834874487e-13,2.0451829834874487e-13,2.0451829834874487e-13,2.0451829834874487e-13,2.0451829834874487e-13,2.0451829834874487e-13,2.0451829834874487e-13,2.0451829834874487e-13,2.0451829834874487e-13,2.0451829834874487e-13,2.0451829834874487e-13,6.198461475492886e-14
9,383a4f303b6a4e87496b9f271c48998a1b9a4d27cdaca41e0c7f8985c9f9dc59,2860.8464083183217,1108.8503412698221,1003.138261957097,873.640620430367,866.4769529136837,819.1091439277682,733.2703181522284,703.0406038693246,625.1971260217477,570.5748559262242,537.282538595895,493.22076561359285,465.7711198634407,421.88621669181924,400.99837315298646,315.72000082777936,2.0180789037175171e-13,2.0180789037175171e-13,2.0180789037175171e-13,2.0180789037175171e-13,2.0180789037175171e-13,2.0180789037175171e-13,2.0180789037175171e-13,2.0180789037175171e-13,2.0180789037175171e-13,2.0180789037175171e-13,2.0180789037175171e-13,2.0180789037175171e-13,2.0180789037175171e-13,2.0180789037175171e-13,2.0180789037175171e-13,1.2844426476518197e-13
